"","variable_pairwise","stage_pairwise","estimate","SE","df","t.ratio","p.value"
"444","A1C_primary auditory cortex (core) - CBC_cerebellar cortex","Adolescent - Prenatal",1196.70416666666,706.911680377519,19120,1.69286234742589,0.0904979629844208
"445","STC_posterior (caudal) superior temporal cortex (area 22c) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adolescent - Prenatal",111.062499999997,706.911680377518,19120,0.157109442498794,0.875160254868322
"446","STC_posterior (caudal) superior temporal cortex (area 22c) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Prenatal",70.949999999998,706.911680377518,19120,0.100366144695909,0.920054698940505
"447","STC_posterior (caudal) superior temporal cortex (area 22c) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Prenatal",426.366666666665,706.911680377518,19120,0.603139937423255,0.546422754219923
"448","STC_posterior (caudal) superior temporal cortex (area 22c) - HIP_hippocampus (hippocampal formation)","Adolescent - Prenatal",977.216666666664,706.911680377518,19120,1.38237448013986,0.166872894618297
"449","STC_posterior (caudal) superior temporal cortex (area 22c) - STR_striatum","Adolescent - Prenatal",811.274999999999,706.911680377518,19120,1.14763275599966,0.251134560703522
"450","STC_posterior (caudal) superior temporal cortex (area 22c) - AMY_amygdaloid complex","Adolescent - Prenatal",426.6,706.911680377518,19120,0.603470011659984,0.546203218066727
"451","STC_posterior (caudal) superior temporal cortex (area 22c) - MD_mediodorsal nucleus of thalamus","Adolescent - Prenatal",418.608333333331,706.911680377518,19120,0.592164969052114,0.553747126994993
"452","STC_posterior (caudal) superior temporal cortex (area 22c) - CBC_cerebellar cortex","Adolescent - Prenatal",1169.9,706.911680377519,19120,1.65494506948198,0.0979520535543171
"453","ITC_inferolateral temporal cortex (area TEv, area 20) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adolescent - Prenatal",-40.1124999999994,706.911680377518,19120,-0.056743297802885,0.954750275824921
"454","ITC_inferolateral temporal cortex (area TEv, area 20) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Prenatal",315.304166666667,706.911680377518,19120,0.446030494924462,0.655580268857595
"455","ITC_inferolateral temporal cortex (area TEv, area 20) - HIP_hippocampus (hippocampal formation)","Adolescent - Prenatal",866.154166666667,706.911680377518,19120,1.22526503764106,0.220490469984895
"456","ITC_inferolateral temporal cortex (area TEv, area 20) - STR_striatum","Adolescent - Prenatal",700.212500000001,706.911680377518,19120,0.990523313500862,0.321930934458092
"457","ITC_inferolateral temporal cortex (area TEv, area 20) - AMY_amygdaloid complex","Adolescent - Prenatal",315.537500000002,706.911680377518,19120,0.44636056916119,0.655341865685018
"458","ITC_inferolateral temporal cortex (area TEv, area 20) - MD_mediodorsal nucleus of thalamus","Adolescent - Prenatal",307.545833333334,706.911680377518,19120,0.43505552655332,0.663527034031197
"459","ITC_inferolateral temporal cortex (area TEv, area 20) - CBC_cerebellar cortex","Adolescent - Prenatal",1058.8375,706.911680377519,19120,1.49783562698319,0.134192469969604
"460","(V1C_primary visual cortex (striate cortex, area V1/17)) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adolescent - Prenatal",355.416666666667,706.911680377518,19120,0.502773792727347,0.615129112121088
"461","(V1C_primary visual cortex (striate cortex, area V1/17)) - HIP_hippocampus (hippocampal formation)","Adolescent - Prenatal",906.266666666666,706.911680377518,19120,1.28200833544395,0.199855266556026
"462","(V1C_primary visual cortex (striate cortex, area V1/17)) - STR_striatum","Adolescent - Prenatal",740.325000000001,706.911680377518,19120,1.04726661130375,0.294989869170864
"463","(V1C_primary visual cortex (striate cortex, area V1/17)) - AMY_amygdaloid complex","Adolescent - Prenatal",355.650000000002,706.911680377518,19120,0.503103866964075,0.614897043375212
"464","(V1C_primary visual cortex (striate cortex, area V1/17)) - MD_mediodorsal nucleus of thalamus","Adolescent - Prenatal",347.658333333333,706.911680377518,19120,0.491798824356205,0.622867213579625
"465","(V1C_primary visual cortex (striate cortex, area V1/17)) - CBC_cerebellar cortex","Adolescent - Prenatal",1098.95,706.911680377519,19120,1.55457892478607,0.120062937410285
"466","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - HIP_hippocampus (hippocampal formation)","Adolescent - Prenatal",550.849999999999,706.911680377518,19120,0.779234542716601,0.43585120989173
"467","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - STR_striatum","Adolescent - Prenatal",384.908333333334,706.911680377518,19120,0.5444928185764,0.586108738797455
"468","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - AMY_amygdaloid complex","Adolescent - Prenatal",0.233333333334954,706.911680377518,19120,0.000330074236728335,0.999736642310885
"469","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - MD_mediodorsal nucleus of thalamus","Adolescent - Prenatal",-7.75833333333372,706.911680377518,19120,-0.0109749683711415,0.991243532473505
"470","MFC_anterior (rostral) cingulate (medial prefrontal) cortex - CBC_cerebellar cortex","Adolescent - Prenatal",743.533333333331,706.911680377519,19120,1.05180513205873,0.292902256646781
"471","HIP_hippocampus (hippocampal formation) - STR_striatum","Adolescent - Prenatal",-165.941666666665,706.911680377518,19120,-0.234741724140201,0.814411714912987
"472","HIP_hippocampus (hippocampal formation) - AMY_amygdaloid complex","Adolescent - Prenatal",-550.616666666664,706.911680377518,19120,-0.778904468479873,0.43604563119228
"473","HIP_hippocampus (hippocampal formation) - MD_mediodorsal nucleus of thalamus","Adolescent - Prenatal",-558.608333333333,706.911680377518,19120,-0.790209511087742,0.429415222652418
"474","HIP_hippocampus (hippocampal formation) - CBC_cerebellar cortex","Adolescent - Prenatal",192.683333333332,706.911680377519,19120,0.272570589342125,0.785186265903504
"475","STR_striatum - AMY_amygdaloid complex","Adolescent - Prenatal",-384.674999999999,706.911680377518,19120,-0.544162744339672,0.586335831925859
"476","STR_striatum - MD_mediodorsal nucleus of thalamus","Adolescent - Prenatal",-392.666666666668,706.911680377518,19120,-0.555467786947542,0.578581236638797
"477","STR_striatum - CBC_cerebellar cortex","Adolescent - Prenatal",358.624999999997,706.911680377518,19120,0.507312313482326,0.611941551258199
"478","AMY_amygdaloid complex - MD_mediodorsal nucleus of thalamus","Adolescent - Prenatal",-7.99166666666868,706.911680377518,19120,-0.0113050426078698,0.990980191122459
"479","AMY_amygdaloid complex - CBC_cerebellar cortex","Adolescent - Prenatal",743.299999999997,706.911680377518,19120,1.051475057822,0.29305374773332
"480","MD_mediodorsal nucleus of thalamus - CBC_cerebellar cortex","Adolescent - Prenatal",751.291666666665,706.911680377518,19120,1.06278010042987,0.287895108556546
"481","M1C_primary motor cortex (area M1, area 4) - DFC_dorsolateral prefrontal cortex","Adult - Child",-907.062500000003,706.911680377518,19120,-1.2831341243585,0.199460642791368
"482","M1C_primary motor cortex (area M1, area 4) - VFC_ventrolateral prefrontal cortex","Adult - Child",-256.85,706.911680377519,19120,-0.363341004441788,0.716354183036478
"483","M1C_primary motor cortex (area M1, area 4) - OFC_orbital frontal cortex","Adult - Child",-214.054166666668,706.911680377518,19120,-0.302801852916555,0.762044165349055
"484","M1C_primary motor cortex (area M1, area 4) - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Child",-45.370833333335,706.911680377519,19120,-0.0641817564948216,0.948826174601823
"485","M1C_primary motor cortex (area M1, area 4) - IPC_posteroventral (inferior) parietal cortex","Adult - Child",-54.7083333333341,706.911680377518,19120,-0.0773906201466606,0.938313612229363
"486","M1C_primary motor cortex (area M1, area 4) - A1C_primary auditory cortex (core)","Adult - Child",-239.129166666669,706.911680377519,19120,-0.338273044999009,0.735161148798896
"487","M1C_primary motor cortex (area M1, area 4) - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Child",-31.9291666666694,706.911680377519,19120,-0.0451671227862836,0.96397457139643
"488","M1C_primary motor cortex (area M1, area 4) - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Child",-117.212500000004,706.911680377518,19120,-0.165809256309654,0.868308814579686
"489","M1C_primary motor cortex (area M1, area 4) - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Child",-185.733333333336,706.911680377518,19120,-0.262739092433933,0.792754514441943
"490","M1C_primary motor cortex (area M1, area 4) - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Child",-499.183333333335,706.911680377519,19120,-0.70614667601298,0.480105531438974
"491","M1C_primary motor cortex (area M1, area 4) - HIP_hippocampus (hippocampal formation)","Adult - Child",-255.995833333334,706.911680377518,19120,-0.36213269696806,0.717256873015073
"492","M1C_primary motor cortex (area M1, area 4) - STR_striatum","Adult - Child",-924.854166666668,706.911680377518,19120,-1.30830228490886,0.190786527520346
"493","M1C_primary motor cortex (area M1, area 4) - AMY_amygdaloid complex","Adult - Child",-713.400000000001,706.911680377519,19120,-1.00917840205868,0.312901853561565
"494","M1C_primary motor cortex (area M1, area 4) - MD_mediodorsal nucleus of thalamus","Adult - Child",-360.700000000001,706.911680377518,19120,-0.510247616516074,0.60988388679738
"495","M1C_primary motor cortex (area M1, area 4) - CBC_cerebellar cortex","Adult - Child",-467.770833333336,706.911680377519,19120,-0.661710431893739,0.508164792127696
"496","DFC_dorsolateral prefrontal cortex - VFC_ventrolateral prefrontal cortex","Adult - Child",650.212500000003,706.911680377518,19120,0.919793119916712,0.357692483240313
"497","DFC_dorsolateral prefrontal cortex - OFC_orbital frontal cortex","Adult - Child",693.008333333335,706.911680377518,19120,0.980332271441946,0.326934533795573
"498","DFC_dorsolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Child",861.691666666668,706.911680377518,19120,1.21895236786368,0.222877310068581
"499","DFC_dorsolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Child",852.354166666669,706.911680377518,19120,1.20574350421184,0.227931325854657
"500","DFC_dorsolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adult - Child",667.933333333334,706.911680377518,19120,0.944861079359491,0.344741743582586
"501","DFC_dorsolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Child",875.133333333334,706.911680377518,19120,1.23796700157222,0.21574349733888
"502","DFC_dorsolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Child",789.849999999999,706.911680377518,19120,1.11732486804885,0.26386948588171
"503","DFC_dorsolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Child",721.329166666667,706.911680377518,19120,1.02039503192457,0.307554059711978
"504","DFC_dorsolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Child",407.879166666668,706.911680377518,19120,0.57698744834552,0.563954727649913
"505","DFC_dorsolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Child",651.066666666669,706.911680377518,19120,0.92100142739044,0.357061301967527
"506","DFC_dorsolateral prefrontal cortex - STR_striatum","Adult - Child",-17.7916666666652,706.911680377518,19120,-0.0251681605503586,0.979921095758181
"507","DFC_dorsolateral prefrontal cortex - AMY_amygdaloid complex","Adult - Child",193.662500000002,706.911680377519,19120,0.27395572229982,0.784121608164757
"508","DFC_dorsolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Child",546.362500000002,706.911680377518,19120,0.772886507842426,0.439599104424862
"509","DFC_dorsolateral prefrontal cortex - CBC_cerebellar cortex","Adult - Child",439.291666666667,706.911680377518,19120,0.621423692464761,0.534328295968481
"510","VFC_ventrolateral prefrontal cortex - OFC_orbital frontal cortex","Adult - Child",42.7958333333318,706.911680377518,19120,0.0605391515252332,0.951726867339057
"511","VFC_ventrolateral prefrontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Child",211.479166666665,706.911680377518,19120,0.299159247946966,0.764821793105519
"512","VFC_ventrolateral prefrontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Child",202.141666666666,706.911680377518,19120,0.285950384295127,0.774919220870619
"513","VFC_ventrolateral prefrontal cortex - A1C_primary auditory cortex (core)","Adult - Child",17.7208333333305,706.911680377518,19120,0.0250679594427792,0.980001018411936
"514","VFC_ventrolateral prefrontal cortex - STC_posterior (caudal) superior temporal cortex (area 22c)","Adult - Child",224.92083333333,706.911680377518,19120,0.318173881655504,0.7503565184892
"515","VFC_ventrolateral prefrontal cortex - ITC_inferolateral temporal cortex (area TEv, area 20)","Adult - Child",139.637499999995,706.911680377518,19120,0.197531748132134,0.843413539220658
"516","VFC_ventrolateral prefrontal cortex - (V1C_primary visual cortex (striate cortex, area V1/17))","Adult - Child",71.1166666666638,706.911680377518,19120,0.100601912007855,0.919867533648786
"517","VFC_ventrolateral prefrontal cortex - MFC_anterior (rostral) cingulate (medial prefrontal) cortex","Adult - Child",-242.333333333335,706.911680377518,19120,-0.342805671571192,0.73174842745886
"518","VFC_ventrolateral prefrontal cortex - HIP_hippocampus (hippocampal formation)","Adult - Child",0.854166666665773,706.911680377518,19120,0.001208307473728,0.99903592296231
"519","VFC_ventrolateral prefrontal cortex - STR_striatum","Adult - Child",-668.004166666668,706.911680377518,19120,-0.944961280467071,0.344690584843991
"520","VFC_ventrolateral prefrontal cortex - AMY_amygdaloid complex","Adult - Child",-456.550000000001,706.911680377519,19120,-0.645837397616892,0.518392416376048
"521","VFC_ventrolateral prefrontal cortex - MD_mediodorsal nucleus of thalamus","Adult - Child",-103.850000000002,706.911680377518,19120,-0.146906612074286,0.883207281748955
"522","VFC_ventrolateral prefrontal cortex - CBC_cerebellar cortex","Adult - Child",-210.920833333337,706.911680377518,19120,-0.298369427451951,0.7654244626044
"523","OFC_orbital frontal cortex - S1C_primary somatosensory cortex (area S1, areas 3,1,2)","Adult - Child",168.683333333333,706.911680377518,19120,0.238620096421733,0.811402737833151
"524","OFC_orbital frontal cortex - IPC_posteroventral (inferior) parietal cortex","Adult - Child",159.345833333334,706.911680377518,19120,0.225411232769894,0.821661783107685
"525","OFC_orbital frontal cortex - A1C_primary auditory cortex (core)","Adult - Child",-25.0750000000013,706.911680377518,19120,-0.0354711920824541,0.971704387588485
